Transaction_date	Movie Name	Price	Payment_Type	Name	City	State	Movie Type	Account_Created	Last_Login	Latitude	Longitude	
1/2/2009 7:47	Welcome to the Dollhouse (1995)	1200	Diners	Naseer	London	England	Comedy	12/8/2008 6:45	2/4/2009 8:50	51.5	-0.1166667	
1/11/2009 4:55	Germinal (1993)	1200	Amex	Caroline	Marietta                    	GA	Drama	4/12/2006 18:20	2/4/2009 9:22	33.9525	-84.55	
1/23/09 7:47	Chasers (1994)	1800	Amex	Karena	Marietta                    	GA	Comedy	4/12/2006 18:20	2/4/2009 9:22	33.9525	-84.55	
1/21/09 23:19	Kika (1993)	1200	Amex	janet	Hon                         	HI	Comedy	9/4/2008 16:51	2/4/2009 11:11	21.30694	-157.85833	
1/11/2009 4:29	Bhaji on the Beach (1993)	7500	Visa	Hans	Knoxville                   	TN	Comedy	8/28/08 6:20	2/4/2009 12:17	35.96056	-83.92083	
1/11/2009 4:39	Little Big League (1994)	1200	Visa	Sandra  Thierry  Zoe	Knoxville                   	TN	Comedy	8/28/08 6:20	2/4/2009 12:17	35.96056	-83.92083	
1/10/2009 8:13	"Ciao, Professore! (Io speriamo che me la cavo) (1992)"	1200	Mastercard	Eleanor	Edinburgh	Scotland	Drama	7/31/08 22:34	2/4/2009 13:08	55.95	-3.2	
1/22/09 12:55	Spanking the Monkey (1994)	1200	Visa	Anna	Paris	Ile-de-France	Comedy	8/17/07 4:34	2/4/2009 13:12	48.8666667	2.3333333	
1/17/09 15:00	"Little Rascals, The (1994)"	1200	Visa	Cara 	Humble                      	TX	Children	3/12/2007 14:55	2/4/2009 13:29	29.99861	-95.26194	
1/4/2009 14:06	Andre (1994)	1200	Visa	carolien	Mashpee                     	MA	Adventure	1/4/2009 12:21	2/4/2009 13:45	41.64833	-70.48167	
1/30/09 17:09	"Escort, The (Scorta, La) (1993)"	1200	Mastercard	Ana	Hong Kong	 	Crime	7/28/06 2:31	2/4/2009 16:26	22.2833333	114.15	
1/20/09 5:01	Princess Caraboo (1994)	1200	Visa	Patrick	Birmingham                  	MI	Drama	1/18/09 17:36	2/4/2009 16:45	42.54667	-83.21139	
1/26/09 14:37	"Celluloid Closet, The (1995)"	1200	Visa	Heidi	St Augustine                	FL	Documentary	12/19/07 12:00	2/4/2009 16:55	29.89444	-81.31472	
1/29/09 13:27	Dear Diary (Caro Diario) (1994)	1200	Visa	Tom	Salt Lake City              	UT	Comedy	1/28/09 14:47	2/4/2009 20:07	40.76083	-111.89028	
1/12/2009 10:33	"Brady Bunch Movie, The (1995)"	1200	Amex	Justine	Seattle                     	WA	Comedy	1/7/2009 16:45	2/4/2009 20:57	47.60639	-122.33083	
1/5/2009 8:28	Home Alone (1990)	1200	Visa	isabel	Ruti	Zurich	Children	1/5/2009 5:08	2/4/2009 22:59	47.25	8.85	
1/25/09 16:11	Ghost (1990)	7500	Visa	scott	Rogers                      	AR	Comedy	1/25/09 15:55	2/5/2009 0:20	36.33194	-94.11833	
1/25/09 20:44	Aladdin (1992)	1200	Visa	Fatima	Rogers                      	AR	Adventure	1/25/09 15:55	2/5/2009 0:20	36.33194	-94.11833	
1/26/09 11:36	Terminator 2: Judgment Day (1991)	1200	Visa	Judy	Dun Laoghaire	Dublin	Action	1/26/09 7:28	2/5/2009 2:38	53.2925	-6.1286111	
1/27/09 2:32	Dances with Wolves (1990)	1200	Visa	Glenn	Perth	Scotland	Adventure	6/27/06 9:12	2/5/2009 3:15	56.4	-3.4333333	
1/18/09 13:36	Batman (1989)	1200	Amex	Family in	London	England	Action	4/23/05 9:46	2/5/2009 3:17	51.51334	-0.08895	
1/7/2009 5:53	"Silence of the Lambs, The (1991)"	1200	Visa	Lauren	Gries	Rhineland-Palatinate	Crime	1/7/2009 2:49	2/5/2009 3:41	49.4166667	7.4	
1/25/09 1:53	Snow White and the Seven Dwarfs (1937)	7500	Visa	Michael	Pietermaritzburg	KwaZulu-Natal	Animation	1/24/09 12:52	2/5/2009 4:37	-29.6166667	30.3833333	
1/18/09 11:42	Beauty and the Beast (1991)	1200	Visa	Jodi	Sutton Valence	England	Animation	11/17/08 10:30	2/5/2009 6:21	51.2	0.5833333	IMAX
1/13/09 1:46	Pinocchio (1940)	1200	Mastercard	simone	Lyngby	Kobenhavn	Animation	10/30/07 12:03	2/5/2009 8:52	55.7666667	12.5166667	
1/2/2009 15:57	Pretty Woman (1990)	1200	Diners	Sonja	Alpine                      	NJ	Comedy	1/2/2009 15:25	2/5/2009 10:18	40.95583	-73.93167	
1/25/09 8:50	"Wild Bunch, The (1969)"	1200	Mastercard	Shane	Zurich	Zurich	Adventure	1/24/09 12:23	2/5/2009 11:07	47.3666667	8.55	
1/14/09 8:16	Love and a .45 (1994)	3600	Amex	Ruth	Saskatoon	Saskatchewan	Action	8/9/2008 12:51	2/5/2009 11:24	52.1333333	-106.6666667	
1/27/09 11:21	"Great Day in Harlem, A (1994)"	1200	Mastercard	Cleo	Pacific Palisades           	CA	Documentary	1/27/09 10:38	2/5/2009 12:38	34.04806	-118.52556	
1/8/2009 10:13	One Fine Day (1996)	1200	Diners	Benoit	Fort Saint James	British Columbia	Drama	1/7/2009 16:01	2/5/2009 14:03	54.4333333	-124.25	
1/5/2009 7:47	Candyman: Farewell to the Flesh (1995)	1200	Amex	Claire	Versoix	Geneve	Fantasy	4/18/07 12:55	2/5/2009 15:15	46.2833333	6.1666667	
1/22/09 9:00	Fargo (1996)	1200	Visa	Claire	Trumansburg                 	NY	Comedy	7/6/2008 14:33	2/5/2009 16:33	42.54222	-76.66639	
1/25/09 12:59	Homeward Bound II: Lost in San Francisco (1996)	1200	Visa	Lindsey	Kennett Square              	PA	Adventure	1/13/09 20:08	2/5/2009 18:40	39.84667	-75.71194	
1/10/2009 19:28	Heavy Metal (1981)	3600	Visa	Nicola	San Jose                    	CA	Action	8/5/2005 0:29	2/5/2009 21:10	37.33944	-121.89389	
1/8/2009 19:29	Hellraiser: Bloodline (1996)	3600	Mastercard	PATRICK	Ban Khlong Sip	Krung Thep	Action	1/8/2009 0:01	2/5/2009 21:22	13.9166667	100.8166667	
1/8/2009 12:04	"Pallbearer, The (1996)"	1200	Visa	jennifer	Morro Bay                   	CA	Comedy	12/1/2003 19:13	2/5/2009 22:11	35.36583	-120.84889	
1/4/2009 16:59	Jane Eyre (1996)	1200	Visa	Amy	Parramatta	New South Wales	Drama	1/3/2009 22:35	2/5/2009 22:44	-33.8166667	151	
1/30/09 11:56	Bread and Chocolate (Pane e cioccolata) (1973)	1200	Mastercard	Whitney	Dumbleton	England	Comedy	7/31/08 13:46	2/6/2009 0:04	52.0166667	-1.9666667	
1/6/2009 5:10	"Aristocats, The (1970)"	1200	Visa	Astrid	Altlengbach	Lower Austria	Animation	6/24/08 0:49	2/6/2009 0:37	48.15	15.9166667	
1/14/09 3:39	"Flower of My Secret, The (La flor de mi secreto) (1995)"	1200	Visa	jo	Ballincollig	Cork	Comedy	12/10/2008 7:41	2/6/2009 2:36	51.8833333	-8.5833333	
1/14/09 3:47	Two Much (1995)	1200	Visa	Michelle	Ballincollig	Cork	Comedy	12/10/2008 7:41	2/6/2009 2:36	51.8833333	-8.5833333	
1/19/09 3:19	Ed (1996)	1200	Mastercard	TG	Zagore	Stara Zagora	Comedy	11/20/08 3:00	2/6/2009 4:19	42.35	25.6666667	
1/7/2009 1:42	"Thin Line Between Love and Hate, A (1996)"	1200	Mastercard	Emily	Vecmilgravis	Riga	Comedy	1/4/2009 10:33	2/6/2009 4:20	57.0333333	24.1	
1/7/2009 13:01	"Last Supper, The (1995)"	3600	Visa	Niki	Trelex	Vaud	Drama	8/5/2007 0:43	2/6/2009 5:02	46.4166667	6.2	
1/27/09 2:35	Primal Fear (1996)	1200	Visa	Sarah	Ornex	Rhone-Alpes	Crime	8/28/08 6:28	2/6/2009 5:09	46.2833333	6.1	
1/3/2009 14:14	All Dogs Go to Heaven 2 (1996)	1200	Visa	sherry	Las Vegas                   	NV	Adventure	1/3/2009 13:49	2/6/2009 5:29	36.175	-115.13639	Romance
1/22/09 12:37	Land and Freedom (Tierra y libertad) (1995)	3600	Amex	Laura	San Anselmo                 	CA	Drama	1/22/09 10:17	2/6/2009 6:38	37.97472	-122.56056	
1/29/09 6:49	Denise Calls Up (1995)	1200	Mastercard	Carmela	Hannover	Lower Saxony	Comedy	4/2/2008 2:39	2/6/2009 6:52	52.3666667	9.7166667	
1/6/2009 9:45	Theodore Rex (1995)	1200	Diners	Matt	N Woodmere                  	NY	Comedy	12/30/08 13:01	2/6/2009 7:33	40.66417	-73.70889	
1/12/2009 11:16	"Family Thing, A (1996)"	1200	Visa	Karen	Madrid	Madrid	Comedy	7/17/07 6:08	2/6/2009 10:42	40.4	-3.6833333	
1/13/09 13:49	Frisk (1995)	1200	Visa	Joanne	Castlebar	Mayo	Drama	1/6/2008 14:03	2/6/2009 12:35	53.85	-9.3	
1/12/2009 7:23	Sgt. Bilko (1996)	1200	Visa	Stephanie	Fairfax                     	CA	Comedy	1/11/2009 14:42	2/6/2009 16:13	37.98722	-122.58778	
1/30/09 4:48	Jack and Sarah (1995)	1200	Visa	Hurst	Chandler                    	AZ	Romance	6/18/08 14:29	2/6/2009 17:21	33.30611	-111.84056	
1/22/09 16:29	Girl 6 (1996)	1200	Visa	Liza	Dammeron Valley             	UT	Comedy	1/17/09 15:18	2/6/2009 18:14	37.1306	-113.6492	
1/27/09 6:26	Diabolique (1996)	1200	Mastercard	Michele	Buffalo                     	NY	Drama	1/25/09 11:56	2/6/2009 18:24	42.88639	-78.87861	
1/15/09 10:16	Nelly & Monsieur Arnaud (1995)	7500	Visa	Karin	Olive Branch                	MS	Drama	1/12/2009 17:41	2/6/2009 18:48	34.96167	-89.82944	
1/19/09 18:54	Courage Under Fire (1996)	1200	Amex	cath	Warwick                     	NY	Action	1/19/09 11:34	2/6/2009 19:27	41.25639	-74.36028	
1/2/2009 22:44	Mission: Impossible (1996)	3600	Visa	eva	Gisborne	Victoria	Action	12/3/2006 15:36	2/6/2009 20:03	-37.4833333	144.5833333	
1/1/2009 18:32	Cold Fever (?Å k??ldum klaka) (1995)	1200	Amex	Andrea 	San Mateo                   	CA	Comedy	12/31/08 17:09	2/6/2009 21:59	37.56306	-122.32444	
1/14/09 1:28	Moll Flanders (1996)	1200	Mastercard	Sabine	Milton Keynes	England	Drama	6/24/06 15:10	2/7/2009 0:26	52.0333333	-0.7	
1/20/09 8:08	Dragonheart (1996)	1200	Mastercard	Aideen and Jonathan	Kecskemet	Bacs-Kiskun	Action	1/19/09 5:49	2/7/2009 1:12	46.9	19.7833333	
1/29/09 2:48	Eddie (1996)	1200	Visa	George	Nakskov	Storstrom	Comedy	1/29/09 2:19	2/7/2009 2:09	54.8333333	11.15	
1/24/09 18:02	James and the Giant Peach (1996)	1200	Visa	Helen	Aloma                       	FL	Adventure	11/29/05 17:33	2/7/2009 6:03	28.60056	-81.30667	
1/7/2009 8:26	Fear (1996)	1200	Diners	C	Chandler                    	AZ	Thriller	1/6/2009 16:23	2/7/2009 6:05	33.30611	-111.84056	
1/24/09 3:36	Kids in the Hall: Brain Candy (1996)	1200	Visa	chris	Kjobenhavn	Staden Kobenhavn	Comedy	1/20/09 13:11	2/7/2009 6:52	55.6666667	12.5833333	
1/5/2009 15:23	Underground (1995)	1200	Visa	maggie	Stockton	England	Comedy	6/12/2008 10:59	2/7/2009 11:08	52.25	-2.7	
1/25/09 16:17	Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)	1200	Amex	Mareike	Cumming                     	GA	Action	1/24/09 18:06	2/7/2009 11:28	34.20722	-84.14028	
1/15/09 10:37	Song of the Little Road (Pather Panchali) (1955)	1200	Visa	lamia	Little Compton              	RI	Drama	6/28/08 11:04	2/7/2009 12:00	41.51	-71.17167	
1/20/09 15:28	"World of Apu, The (Apur Sansar) (1959)"	1200	Visa	Madhu	Centennial                  	CO	Drama	12/2/2006 23:24	2/7/2009 15:18	39.57917	-104.87639	
1/28/09 18:00	Mystery Science Theater 3000: The Movie (1996)	"13,000"	Visa	sandhya	Centennial                  	CO	Comedy	12/2/2006 23:24	2/7/2009 15:18	39.57917	-104.87639	
1/29/09 5:06	Space Jam (1996)	1200	Amex	Kimberly	Herndon                     	VA	Adventure	1/23/08 10:05	2/7/2009 15:23	38.96944	-77.38639	Sci-Fi
1/6/2009 18:53	Barbarella (1968)	1200	Visa	Tania	Vista                       	CA	Adventure	1/5/2009 22:37	2/7/2009 15:48	33.2	-117.24167	
1/21/09 6:55	Some Folks Call It a Sling Blade (1993)	1200	Visa	andrea	Oostburg                    	WI	Drama	1/20/09 13:33	2/7/2009 16:48	43.62278	-87.79444	
1/26/09 20:18	"Run of the Country, The (1995)"	1200	Mastercard	John	Griffith	New South Wales	Drama	1/15/07 20:37	2/7/2009 18:04	-34.2833333	146.0333333	
1/25/09 17:58	"Alphaville (Alphaville, une ??trange aventure de Lemmy Caution) (1965)"	3600	Visa	carol	Ann Arbor                   	MI	Drama	7/5/2008 9:20	2/7/2009 18:51	42.27083	-83.72639	
1/9/2009 14:37	It's My Party (1996)	1200	Visa	Nona	South Jordan                	UT	Drama	1/8/2009 15:14	2/7/2009 19:11	40.56222	-111.92889	
1/25/09 2:46	Operation Dumbo Drop (1995)	3600	Visa	Family	Dubai	Dubayy	Action	1/8/2009 1:19	2/8/2009 2:06	25.2522222	55.28	
1/17/09 20:46	Mrs. Winterbourne (1996)	3600	Visa	Michelle	Dubai	Dubayy	Comedy	4/13/08 2:36	2/8/2009 2:12	25.2522222	55.28	
1/24/09 7:18	Solo (1996)	3600	Visa	Kathryn	Kirriemuir	Scotland	Action	1/23/09 10:31	2/8/2009 2:52	56.6666667	-3	
1/11/2009 7:09	"Substitute, The (1996)"	1200	Visa	Oswald	Tramore	Waterford	Action	10/13/08 16:43	2/8/2009 3:02	52.1588889	-7.1463889	
1/8/2009 4:15	True Crime (1996)	1200	Visa	Elyssa	Gdansk	Pomorskie	Mystery	1/7/2009 15:00	2/8/2009 3:50	54.35	18.6666667	
1/22/09 10:47	Feeling Minnesota (1996)	1200	Visa	michelle	Arklow	Wicklow	Drama	11/18/08 1:32	2/8/2009 5:07	52.7930556	-6.1413889	
1/26/09 20:47	Delta of Venus (1995)	1200	Mastercard	Alicia	Lincoln                     	NE	Drama	6/24/08 8:05	2/8/2009 7:29	40.8	-96.66667	
1/12/2009 12:22	Angus (1995)	1200	Mastercard	JP	Tierp	Uppsala	Comedy	1/6/2009 11:34	2/8/2009 11:15	60.3333333	17.5	
1/26/09 1:44	Boys (1996)	3600	Visa	Geraldine	Brussels	Brussels (Bruxelles)	Drama	1/31/08 13:28	2/8/2009 14:39	50.8333333	4.3333333	
1/18/09 12:57	"Quest, The (1996)"	1200	Mastercard	sandra	Burr Oak                    	IA	Action	1/24/08 16:11	2/8/2009 15:30	43.45889	-91.86528	
1/24/09 21:26	Sunset Park (1996)	1200	Visa	Olivia	Wheaton                     	IL	Drama	5/8/2008 16:02	2/8/2009 16:00	41.86611	-88.10694	
1/26/09 12:26	Mulholland Falls (1996)	3600	Mastercard	Tom	Killeen                     	TX	Crime	1/26/09 5:23	2/8/2009 17:33	31.11694	-97.7275	
1/5/2009 7:37	"Truth About Cats & Dogs, The (1996)"	1200	Visa	Annette 	Manhattan                   	NY	Comedy	9/26/08 4:29	2/8/2009 18:42	40.71417	-74.00639	
1/14/09 12:33	Oliver & Company (1988)	1200	Visa	SUSAN	Oxford	England	Adventure	9/11/2008 23:23	2/8/2009 23:00	51.75	-1.25	
1/14/09 0:15	Celtic Pride (1996)	3600	Visa	Michael	Paris	Ile-de-France	Comedy	11/28/08 0:07	2/9/2009 1:30	48.8666667	2.3333333	
1/1/2009 12:42	Flipper (1996)	1200	Visa	ashton	Exeter	England	Adventure	12/15/08 1:16	2/9/2009 2:52	50.7	-3.5333333	
1/6/2009 6:07	Dead Man (1995)	1200	Visa	Scott	Rungsted	Frederiksborg	Drama	12/27/08 14:29	2/9/2009 4:20	55.8841667	12.5419444	
1/15/09 5:11	"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"	3600	Visa	Pam	London	England	Drama	7/11/2006 12:43	2/9/2009 4:42	51.52721	0.14559	
1/17/09 4:03	"Visitors, The (Visiteurs, Les) (1993)"	1200	Visa	Lisa 	Borja	Bohol	Comedy	1/17/09 2:45	2/9/2009 6:09	9.9136111	124.0927778	
1/19/09 10:13	Multiplicity (1996)	3600	Mastercard	Pavel	London	England	Comedy	2/28/06 5:35	2/9/2009 6:57	51.51334	-0.08895	
1/18/09 9:42	Wallace & Gromit: The Best of Aardman Animation (1996)	1200	Visa	Richard	Jamestown                   	RI	Adventure	1/18/09 9:22	2/9/2009 8:30	41.49694	-71.36778	
1/9/2009 11:14	"Haunted World of Edward D. Wood Jr., The (1996)"	1200	Visa	Jasinta Jeanne	Owings Mills                	MD	Documentary	1/9/2009 10:43	2/9/2009 9:17	39.41944	-76.78056	
1/10/2009 13:42	"Craft, The (1996)"	1200	Visa	Rachel	Hamilton	Ontario	Drama	1/10/2009 12:22	2/9/2009 9:54	43.25	-79.8333333	
1/7/2009 7:28	"Great White Hype, The (1996)"	1200	Amex	Cherish 	Anchorage                   	AK	Comedy	7/28/08 7:31	2/9/2009 10:50	61.21806	-149.90028	
1/18/09 6:46	Last Dance (1996)	1200	Visa	Shona 	Mornington	Meath	Drama	1/15/09 9:13	2/9/2009 11:55	53.7233333	-6.2825	
1/30/09 12:18	Cold Comfort Farm (1995)	1200	Mastercard	Abikay	Fullerton                   	CA	Comedy	1/26/09 13:34	2/9/2009 12:53	33.87028	-117.92444	
1/6/2009 5:42	Heaven's Prisoners (1996)	1200	Amex	Abikay	Atlanta                     	GA	Crime	10/27/08 14:16	2/9/2009 13:50	33.74889	-84.38806	
1/2/2009 10:58	"Rock, The (1996)"	3600	Visa	Kendra	Toronto	Ontario	Action	1/2/2009 10:38	2/9/2009 13:56	43.6666667	-79.4166667	
1/8/2009 3:29	Cemetery Man (Dellamorte Dellamore) (1994)	1200	Visa	amanda	Liverpool	England	Horror	12/22/08 1:41	2/9/2009 14:06	53.4166667	-3	
1/12/2009 13:23	Twister (1996)	3600	Amex	Leila	Ponte San Nicolo	Veneto	Action	9/13/05 8:42	2/9/2009 14:09	45.3666667	11.6166667	
1/19/09 9:34	Barb Wire (1996)	1200	Amex	amanda	Las Vegas                   	NV	Action	5/10/2008 8:56	2/9/2009 16:44	36.175	-115.13639	
1/9/2009 7:49	Ghost in the Shell (K??kaku kid??tai) (1995)	1200	Visa	Stacy	Rochester Hills             	MI	Animation	7/28/08 7:18	2/9/2009 17:41	42.68056	-83.13389	
1/15/09 5:27	Thinner (1996)	3600	Visa	Derrick	North Bay	Ontario	Horror	1/6/2009 17:42	2/9/2009 18:22	46.3	-79.45	
1/8/2009 23:40	Spy Hard (1996)	1200	Visa	Jacob	Lindfield	New South Wales	Comedy	1/8/2009 17:52	2/9/2009 18:31	-33.7833333	151.1666667	
1/27/09 11:02	Wallace & Gromit: A Close Shave (1995)	1200	Mastercard	DOREEN	Madrid	Madrid	Animation	1/24/09 8:21	2/9/2009 18:42	40.4	-3.6833333	
1/14/09 13:23	"Stupids, The (1996)"	1200	Diners	eugenia	Wisconsin Rapids            	WI	Comedy	11/15/08 13:57	2/9/2009 18:44	44.38361	-89.81722	
1/7/2009 20:01	"Arrival, The (1996)"	1200	Visa	Karen	Austin                      	TX	Action	1/6/2009 19:16	2/9/2009 19:56	30.26694	-97.74278	
1/20/09 12:32	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)	1200	Visa	Bea	Chicago                     	IL	Comedy	1/16/09 19:08	2/9/2009 20:42	41.85	-87.65	
1/6/2009 14:35	Ashes of Time (Dung che sai duk) (1994)	1200	Diners	Hilde Karin	Las Vegas                   	NV	Drama	12/17/08 11:59	2/9/2009 22:59	36.175	-115.13639	
1/4/2009 6:51	Maya Lin: A Strong Clear Vision (1994)	1200	Visa	Rima	Mullingar	Westmeath	Documentary	1/3/2009 12:34	2/10/2009 0:59	53.5333333	-7.35	
1/24/09 18:30	Stalingrad (1993)	1200	Visa	Ruangrote	Melbourne	Victoria	Drama	7/17/08 5:19	2/10/2009 2:12	-37.8166667	144.9666667	
1/25/09 5:57	"Phantom, The (1996)"	1200	Amex	pamela	Ayacucho	Buenos Aires	Action	1/24/09 9:29	2/10/2009 6:38	-37.15	-58.4833333	
1/5/2009 10:02	Striptease (1996)	3600	Visa	Emillie	Eagan                       	MN	Comedy	1/5/2009 9:03	2/10/2009 7:29	44.80417	-93.16667	
1/13/09 9:14	Heavy (1995)	1200	Visa	sangeeta	Vossevangen	Hordaland	Drama	1/9/2009 9:31	2/10/2009 9:04	60.6333333	6.4333333	
1/22/09 7:35	Jack (1996)	1200	Visa	Anja	Ferney-Voltaire	Rhone-Alpes	Comedy	1/22/09 6:51	2/10/2009 9:18	46.25	6.1166667	
1/2/2009 11:06	I Shot Andy Warhol (1996)	1200	Mastercard	Andrew	Sevilla	Andalucia	Drama	3/12/2006 15:02	2/10/2009 10:04	37.3772222	-5.9869444	
1/11/2009 9:50	Touki Bouki (1973)	1200	Visa	Bato	Munchengosserstadt	Thuringia	Drama	1/7/2009 11:45	2/10/2009 10:28	51.05	11.65	
1/21/09 20:44	Spirits of the Dead (1968)	1200	Mastercard	Ailsa 	Lindenhurst                 	NY	Horror	1/21/09 7:47	2/10/2009 10:51	40.68667	-73.37389	
1/5/2009 9:09	Trainspotting (1996)	1200	Visa	Sophie	Bloomfield                  	MI	Comedy	10/23/06 6:52	2/10/2009 10:58	42.53778	-83.23306	
1/5/2009 12:41	'Til There Was You (1997)	1200	Visa	Katrin	Calgary	Alberta	Drama	12/3/2008 14:49	2/10/2009 11:45	51.0833333	-114.0833333	
1/28/09 12:54	Independence Day (a.k.a. ID4) (1996)	3600	Mastercard	Kelly 	Vancouver	British Columbia	Action	1/27/09 21:04	2/10/2009 12:09	49.25	-123.1333333	
1/21/09 4:46	Stealing Beauty (1996)	1200	Visa	Tomasz	Klampenborg	Kobenhavn	Drama	6/10/2008 11:25	2/10/2009 12:22	55.7666667	12.6	
1/7/2009 13:28	"Fan, The (1996)"	1200	Visa	Elizabeth	Calne	England	Drama	1/4/2009 13:07	2/10/2009 12:39	51.4333333	-2	
1/27/09 11:18	"Hunchback of Notre Dame, The (1996)"	3600	Amex	Michael	Los Angeles                 	CA	Animation	1/23/09 11:47	2/10/2009 13:09	34.05222	-118.24278	
1/7/2009 12:39	"Cable Guy, The (1996)"	3600	Visa	Natasha	Milano	Lombardy	Comedy	6/2/2006 13:01	2/10/2009 13:19	45.4666667	9.2	
1/24/09 13:54	Kingpin (1996)	3600	Mastercard	Meredith	Kloten	Zurich	Comedy	1/24/09 12:30	2/10/2009 13:47	47.45	8.5833333	
1/30/09 6:48	Eraser (1996)	1200	Mastercard	Nicole	Fayetteville                	NC	Action	1/30/09 4:51	2/10/2009 14:41	35.0525	-78.87861	
1/22/09 18:07	"Nutty Professor, The (1996)"	1200	Visa	Ryan	Simpsonville                	SC	Comedy	1/6/2009 16:59	2/10/2009 15:30	34.73694	-82.25444	
1/29/09 15:03	"Unforgettable Summer, An (Un ??t?? inoubliable) (1994)"	1200	Visa	Mary 	Auckland	Auckland	Drama	2/9/2006 11:14	2/10/2009 16:31	-36.8666667	174.7666667	
1/2/2009 14:14	"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"	1200	Diners	Aaron	Reading	England	Documentary	11/16/08 15:49	2/10/2009 16:38	51.4333333	-1	
1/19/09 11:05	Somebody to Love (1994)	1200	Visa	Bertrand	North Caldwell              	NJ	Drama	10/3/2008 5:55	2/10/2009 18:16	40.83972	-74.27694	
1/28/09 16:17	Daylight (1996)	1200	Mastercard	Zoe	Coventry	England	Action	1/28/09 15:59	2/10/2009 19:55	52.4166667	-1.55	
1/8/2009 12:46	"Frighteners, The (1996)"	1200	Mastercard	Trine Marie	Orillia	Ontario	Comedy	12/16/08 22:57	2/10/2009 22:11	44.6	-79.4166667	
1/29/09 16:07	Lone Star (1996)	1200	Diners	Kim	Paris	Ile-de-France	Drama	1/29/09 15:45	2/10/2009 22:24	48.8666667	2.3333333	
1/29/09 13:41	Harriet the Spy (1996)	1200	Visa	John 	San Jose                    	CA	Children	1/14/04 21:59	2/10/2009 23:58	37.33944	-121.89389	
1/8/2009 6:29	Phenomenon (1996)	1200	Visa	Rich	Ingelheim-Mitte	Rhineland-Palatinate	Drama	3/24/06 6:21	2/10/2009 23:59	49.9833333	8.0666667	
1/4/2009 12:53	Walking and Talking (1996)	1200	Diners	Kayla	Leamington Spa	England	Comedy	12/11/2008 7:35	2/11/2009 0:04	52.3	-1.5333333	
1/14/09 12:55	She's the One (1996)	1200	Visa	Richard and Comfort	Regensdorf	Zurich	Comedy	1/11/2009 10:36	2/11/2009 1:58	47.4333333	8.4666667	
1/14/09 6:35	"Time to Kill, A (1996)"	1200	Visa	Eric	Melbourne	Victoria	Drama	7/25/08 7:02	2/11/2009 2:05	-37.8166667	144.9666667	
1/27/09 13:08	American Buffalo (1996)	1200	Mastercard	Melissa	Geneve	Geneve	Crime	5/9/2008 8:50	2/11/2009 2:19	46.2	6.1666667	
1/31/09 23:09	Alaska (1996)	1200	Diners	Dawn	Vaucluse	New South Wales	Adventure	9/13/04 22:55	2/11/2009 3:09	-33.8666667	151.2833333	
1/21/09 14:34	Fled (1996)	1200	Mastercard	Tamara	Klosterneuburg	Lower Austria	Action	1/21/09 14:12	2/11/2009 3:19	48.3	16.3166667	
1/16/09 8:28	Kazaam (1996)	1200	Visa	Ashley	Rancho Cordova              	CA	Children	1/9/2009 12:13	2/11/2009 8:34	38.58917	-121.30167	
1/11/2009 9:55	Larger Than Life (1996)	1200	Visa	familly 	Creemore	Ontario	Comedy	1/10/2009 7:14	2/11/2009 8:45	44.3166667	-80.1	
1/8/2009 2:46	"Very Brady Sequel, A (1996)"	1200	Mastercard	Ken	Sidcup	England	Comedy	11/26/07 16:44	2/11/2009 11:00	51.4166667	0.1166667	
1/26/09 7:11	"Collector, The (La collectionneuse) (1967)"	1200	Visa	Tori	Minneapolis                 	MN	Drama	11/22/08 21:06	2/11/2009 11:35	44.98	-93.26361	
1/31/09 5:39	Kaspar Hauser (1993)	3600	Mastercard	Hanne	Phoenix                     	MD	Drama	10/5/2004 4:37	2/11/2009 11:45	39.51639	-76.61639	
1/9/2009 8:35	"Adventures of Pinocchio, The (1996)"	1200	Amex	Precious	Edmonton	Alberta	Adventure	1/8/2009 14:14	2/11/2009 14:26	53.55	-113.5	
1/24/09 3:25	Joe's Apartment (1996)	1200	Visa	Michelle	Lyndoch	South Australia	Comedy	9/26/08 19:23	2/11/2009 15:05	-34.6166667	138.8833333	
1/26/09 8:45	"First Wives Club, The (1996)"	1200	Visa	Paula	Larchmont                   	NY	Comedy	2/15/06 17:21	2/11/2009 17:12	40.92778	-73.75222	
1/23/09 10:45	Ransom (1996)	1200	Visa	Stephanie	Saint Charles               	IL	Crime	1/23/09 8:46	2/11/2009 17:57	41.91417	-88.30861	
1/28/09 8:50	High School High (1996)	1200	Visa	kemp	Brentwood                   	TN	Comedy	1/28/09 8:42	2/11/2009 18:41	36.03306	-86.78278	
1/15/09 19:10	Foxfire (1996)	3600	Diners	Therese	Pensacola                   	FL	Drama	12/29/05 21:33	2/11/2009 18:53	30.42111	-87.21694	
1/9/2009 20:25	Chain Reaction (1996)	1200	Diners	Mona	Kelowna	British Columbia	Action	1/9/2009 14:20	2/11/2009 20:19	49.9	-119.4833333	
1/15/09 21:53	Matilda (1996)	1200	Visa	Caroline	Toronto	Ontario	Children	1/1/2009 18:01	2/11/2009 21:01	43.6666667	-79.4166667	
